	FilePath	Line	Logged	Thrown	SetLogicFlag	Return	RecoverFlag	OtherOperation	CatchBlock
ID:561	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\TreeNodes\DomMethodNodeBuilder.cs	81			label = method.Name				catch (Exception) {label = method.Name;}
ID:562	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.AssemblyBrowser\MonoDevelop.AssemblyBrowser\TreeNodes\DomMethodNodeBuilder.cs	141					"data.Text = ""Decompilation failed: \n"" + e;"		"catch (Exception e) {data.Text = ""Decompilation failed: \n"" + e;}"
ID:563	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.GtkCore\libstetic\editor\Translatable.cs	34	"Console.WriteLine (""Error while loading pixbuf: "" + e)"						"catch (Exception e) {Console.WriteLine (""Error while loading pixbuf: "" + e);}"
ID:564	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.GtkCore2\libstetic\editor\ActionMenuItem.cs	23	"Console.WriteLine (""Error while loading pixbuf: "" + e)"						"catch (Exception e) {Console.WriteLine (""Error while loading pixbuf: "" + e);}"
ID:565	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.GtkCore2\libsteticui\UndoQueue.cs	215	Console.WriteLine (ex)			return null;			catch (Exception ex) {Console.WriteLine (ex);return null;}
ID:566	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.XmlEditor\MonoDevelop.Xml.Formatting\XmlFormatter.cs	43	"MonoDevelop.Core.LoggingService.LogWarning (""Error formatting XML file"", ex)"			return null;			"catch (Exception ex) {// Ignore malformed xmlMonoDevelop.Core.LoggingService.LogWarning (""Error formatting XML file"", ex);return null;}"
ID:567	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.XmlEditor\MonoDevelop.Xml.StateEngine\Parser.cs	129		"throw new Exception (ToString (), ex);"					"catch (Exception ex) {//attach parser state to exceptionsthrow new Exception (ToString (), ex);}"
ID:568	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.XmlEditor\MonoDevelop.XmlEditor\OpenStylesheetCommand.cs	40	"MonoDevelop.Core.LoggingService.LogError (""Could not open document."", ex)"				"MonoDevelop.Ide.MessageService.ShowError (""Could not open document."", ex.ToString());"		"catch (Exception ex) {MonoDevelop.Core.LoggingService.LogError (""Could not open document."", ex);MonoDevelop.Ide.MessageService.ShowError (""Could not open document."", ex.ToString());}"
ID:569	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.XmlEditor\MonoDevelop.XmlEditor\XmlCompletionListWindow.cs	59	Console.WriteLine (ex)						catch (Exception ex) {Console.WriteLine (ex);}
ID:570	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.XmlEditor\MonoDevelop.XmlEditor\XmlDocumentParser.cs	46	"MonoDevelop.Core.LoggingService.LogError (""Unhandled error parsing xml document"", ex)"						"catch (Exception ex) {MonoDevelop.Core.LoggingService.LogError (""Unhandled error parsing xml document"", ex);}"
ID:571	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\RevertRevisionsCommands.cs	49	LoggingService.LogError (ex.ToString ())			return false;	"MessageService.ShowException (ex, GettextCatalog.GetString (""Version control command failed.""));"		"catch (Exception ex) {if (test)LoggingService.LogError (ex.ToString ());elseMessageService.ShowException (ex, GettextCatalog.GetString (""Version control command failed.""));return false;}"
ID:572	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\VersionControl\MonoDevelop.VersionControl\MonoDevelop.VersionControl\Task.cs	50					"tracker.ReportError (msg, e);"	"string msg = GettextCatalog.GetString (""Version control operation failed: "");"	"catch (Exception e) {string msg = GettextCatalog.GetString (""Version control operation failed: "");tracker.ReportError (msg, e);}"
ID:573	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\MonoDevelop.Ide\MonoDevelop.Components.Commands\KeyBindingSet.cs	237	LoggingService.LogError (e.ToString ())						catch (Exception e) {LoggingService.LogError (e.ToString ());}
ID:574	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\MonoDevelop.Ide\MonoDevelop.Components.Commands\LinkCommandEntry.cs	68						"string msg = AddinManager.CurrentLocalizer.GetString (""Could not open the url {0}"", url);"	"catch (Exception) {string msg = AddinManager.CurrentLocalizer.GetString (""Could not open the url {0}"", url);MonoDevelop.Ide.MessageService.ShowError (((Gtk.Widget)sender).Toplevel as Gtk.Window, msg);}"
ID:575	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\MonoDevelop.Ide\MonoDevelop.Components.Commands.ExtensionNodes\SchemeExtensionNode.cs	89	"LoggingService.LogError (""Error reading keybindings definition '{0}' in addin '{1}'.\n {2}"", file ?? resource, Addin.Id, e.ToString ())"						"catch (Exception e) {LoggingService.LogError (""Error reading keybindings definition '{0}' in addin '{1}'.\n {2}"", file ?? resource, Addin.Id, e.ToString ());}"
ID:576	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\MonoDevelop.Ide\MonoDevelop.Ide.ExternalTools\ExternalToolService.cs	57	"LoggingService.LogError (""ExternalToolService: Exception while loading tools."", e)"					tools = new List<ExternalTool> ();	"catch (Exception e) {LoggingService.LogError (""ExternalToolService: Exception while loading tools."", e);tools = new List<ExternalTool> ();}"
ID:577	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\MonoDevelop.Ide\MonoDevelop.Ide.Templates\FileTemplate.cs	250	"LoggingService.LogError (""Error loading template id {0} in addin {1}:\n{2}"", extId ?? ""(null)"", addinId ?? ""(null)"", e.ToString ())"		extId = codon.Id			"string extId = null, addinId = null;"	"catch (Exception e) {string extId = null, addinId = null;if (codon != null) {if (codon.HasId)extId = codon.Id;if (codon.Addin != null)addinId = codon.Addin.Id;}LoggingService.LogError (""Error loading template id {0} in addin {1}:\n{2}"", extId ?? ""(null)"", addinId ?? ""(null)"", e.ToString ());}"
ID:578	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\MonoDevelop.Ide\MonoDevelop.Ide.Templates\ProjectDescriptor.cs	150	"LoggingService.LogError (GettextCatalog.GetString (""File {0} could not be written."", resourceTemplate.Name), ex)"				"MessageService.ShowException (ex, GettextCatalog.GetString (""File {0} could not be written."", resourceTemplate.Name));"		"catch (Exception ex) {MessageService.ShowException (ex, GettextCatalog.GetString (""File {0} could not be written."", resourceTemplate.Name));LoggingService.LogError (GettextCatalog.GetString (""File {0} could not be written."", resourceTemplate.Name), ex);}"
ID:579	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\MonoDevelop.Ide\MonoDevelop.Ide.Templates\ProjectDescriptor.cs	161	"LoggingService.LogError (GettextCatalog.GetString (""File {0} could not be written."", fileTemplate.Name), ex)"				"MessageService.ShowException (ex, GettextCatalog.GetString (""File {0} could not be written."", fileTemplate.Name));"		"catch (Exception ex) {MessageService.ShowException (ex, GettextCatalog.GetString (""File {0} could not be written."", fileTemplate.Name));LoggingService.LogError (GettextCatalog.GetString (""File {0} could not be written."", fileTemplate.Name), ex);}"
ID:580	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\MonoDevelop.Ide\MonoDevelop.Ide.Templates\ProjectTemplate.cs	166	"LoggingService.LogError (GettextCatalog.GetString (""Error loading template {0} for language {1}"", codon.Id, language), e)"						"catch (Exception e) {LoggingService.LogError (GettextCatalog.GetString (""Error loading template {0} for language {1}"", codon.Id, language), e);}"
ID:581	..\data\MonoDevelop\monodevelop-4.3.3\main\src\core\MonoDevelop.Ide\MonoDevelop.Ide.Templates\ProjectTemplate.cs	259	"LoggingService.LogError (""Error loading template id {0} in addin {1}:\n{2}"", extId ?? ""(null)"", addinId ?? ""(null)"", e.ToString ())"		extId = codon.Id			"string extId = null, addinId = null;"	"catch (Exception e) {string extId = null, addinId = null;if (codon != null) {if (codon.HasId)extId = codon.Id;if (codon.Addin != null)addinId = codon.Addin.Id;}LoggingService.LogError (""Error loading template id {0} in addin {1}:\n{2}"", extId ?? ""(null)"", addinId ?? ""(null)"", e.ToString ());}"
ID:582	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-addins\Mono.Addins.CecilReflector\Mono.Cecil\Mono.Security.Cryptography\CryptoConvert.cs	64		"throw new CryptographicException (""Invalid blob."", e);"					"catch (Exception e) {throw new CryptographicException (""Invalid blob."", e);}"
ID:583	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-addins\Mono.Addins.CecilReflector\Mono.Cecil\Mono.Security.Cryptography\CryptoConvert.cs	162		"throw new CryptographicException (""Invalid blob."", e);"					"catch (Exception e) {throw new CryptographicException (""Invalid blob."", e);}"
ID:584	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-addins\Mono.Addins.Gui\gtk-gui\generated.cs	28				"return Stetic.IconLoader.LoadIcon (widget, ""gtk-missing-image"", size);"		"Gdk.Pixmap pmap = new Gdk.Pixmap (Gdk.Screen.Default.RootWindow, sz, sz);"	"catch (System.Exception) {if ((name != ""gtk-missing-image"")) {return Stetic.IconLoader.LoadIcon (widget, ""gtk-missing-image"", size);} else {Gdk.Pixmap pmap = new Gdk.Pixmap (Gdk.Screen.Default.RootWindow, sz, sz);Gdk.GC gc = new Gdk.GC (pmap);gc.RgbFgColor = new Gdk.Color (255, 255, 255);pmap.DrawRectangle (gc, true, 0, 0, sz, sz);gc.RgbFgColor = new Gdk.Color (0, 0, 0);pmap.DrawRectangle (gc, false, 0, 0, (sz - 1), (sz - 1));gc.SetLineAttributes (3, Gdk.LineStyle.Solid, Gdk.CapStyle.Round, Gdk.JoinStyle.Round);gc.RgbFgColor = new Gdk.Color (255, 0, 0);pmap.DrawLine (gc, (sz / 4), (sz / 4), ((sz - 1) - (sz / 4)), ((sz - 1) - (sz / 4)));pmap.DrawLine (gc, ((sz - 1) - (sz / 4)), (sz / 4), (sz / 4), ((sz - 1) - (sz / 4)));return Gdk.Pixbuf.FromDrawable (pmap, pmap.Colormap, 0, 0, 0, 0, sz, sz);}}"
ID:585	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-addins\Mono.Addins.Gui\Mono.Addins.Gui\AddinManagerDialog.cs	483					"Services.ShowError (ex, null, this, true);"		"catch (Exception ex) {Services.ShowError (ex, null, this, true);}"
ID:586	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-addins\Mono.Addins.Gui\Mono.Addins.Gui\AddinTreeWidget.cs	273	Console.WriteLine (ex)						catch (Exception ex) {Console.WriteLine (ex);}
ID:587	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-addins\Mono.Addins.Gui\Mono.Addins.Gui\AddinTreeWidget.cs	334	Console.WriteLine (ex)						catch (Exception ex) {Console.WriteLine (ex);}
ID:588	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-tools\mperfmon\Main.cs	49	Console.WriteLine (e.Message)						catch (Exception e) {Console.WriteLine (e.Message);}
ID:589	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-tools\mperfmon\Main.cs	63							catch (Exception e) {//Console.WriteLine (e.Message);}
ID:590	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-tools\mperfmon\MainWindow.cs	182	Console.WriteLine (e.StackTrace)		error.Text = e.Message				catch (Exception e) {error.Text = e.Message;Console.WriteLine (e.StackTrace);}
ID:591	..\data\MonoDevelop\monodevelop-4.3.3\main\external\mono-tools\mperfmon\MainWindow.cs	199	Console.WriteLine (e.StackTrace)		error.Text = e.Message				catch (Exception e) {error.Text = e.Message;Console.WriteLine (e.StackTrace);}
ID:592	..\data\MonoDevelop\monodevelop-4.3.3\main\external\monomac\src\OpenGL\OpenTK\Audio\OpenAL\AL\EffectsExtension.cs	1230	"Debug.WriteLine(""Failed to marshal Effect functions. "" + e.ToString())"			return;			"catch (Exception e) { Debug.WriteLine(""Failed to marshal Effect functions. "" + e.ToString()); return; }"
ID:593	..\data\MonoDevelop\monodevelop-4.3.3\main\external\monomac\src\OpenGL\OpenTK\Audio\OpenAL\AL\EffectsExtension.cs	1249	"Debug.WriteLine(""Failed to marshal Filter functions. "" + e.ToString())"			return;			"catch (Exception e) { Debug.WriteLine(""Failed to marshal Filter functions. "" + e.ToString()); return; }"
ID:594	..\data\MonoDevelop\monodevelop-4.3.3\main\external\monomac\src\OpenGL\OpenTK\Audio\OpenAL\AL\EffectsExtension.cs	1266	"Debug.WriteLine(""Failed to marshal AuxiliaryEffectSlot functions. "" + e.ToString())"			return;			"catch (Exception e) { Debug.WriteLine(""Failed to marshal AuxiliaryEffectSlot functions. "" + e.ToString()); return; }"
ID:595	..\data\MonoDevelop\monodevelop-4.3.3\main\external\monomac\src\OpenGL\OpenTK\Audio\OpenAL\AL\XRamExtension.cs	92	"Debug.WriteLine(""X-Ram: Attempt to marshal function pointers with AL.GetProcAddress failed. "" + e.ToString())"			return;			"catch (Exception e) { Debug.WriteLine(""X-Ram: Attempt to marshal function pointers with AL.GetProcAddress failed. "" + e.ToString()); return; }"
ID:596	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\AspNet\MonoDevelop.AspNet.Mvc\RazorGenerator\PreprocessedRazorHost.cs	89				return null;	"errors.Add (new CompilerError (FullPath, 1, 1, null, e.ToString ()));"		"catch (Exception e) {errors.Add (new CompilerError (FullPath, 1, 1, null, e.ToString ()));//Returning null signifies that generation has failedreturn null;}"
ID:597	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\AspNet\MonoDevelop.AspNet.Mvc\RazorGenerator\PreprocessedRazorHost.cs	105				return null;	"errors.Add (new CompilerError (FullPath, 1, 1, null, e.ToString ()));"		"catch (Exception e) {errors.Add (new CompilerError (FullPath, 1, 1, null, e.ToString ()));//Returning null signifies that generation has failedreturn null;}"
ID:598	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\AspNet\MonoDevelop.AspNet.Mvc\RazorGenerator\RazorTemplatePreprocessor.cs	52					result.UnhandledException = ex;		catch (Exception ex) {result.UnhandledException = ex;}
ID:599	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\CBinding\Compiler\CCompiler.cs	119					"MessageService.ShowException (ex, ""You need to have pkg-config installed"");"		"catch (Exception ex) {MessageService.ShowException (ex, ""You need to have pkg-config installed"");}"
ID:600	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\CBinding\gtk-gui\generated.cs	80				"return Stetic.IconLoader.LoadIcon (widget, ""gtk-missing-image"", size);"		"Gdk.Pixmap pmap = new Gdk.Pixmap (Gdk.Screen.Default.RootWindow, sz, sz);"	"catch (System.Exception) {if ((name != ""gtk-missing-image"")) {return Stetic.IconLoader.LoadIcon (widget, ""gtk-missing-image"", size);} else {Gdk.Pixmap pmap = new Gdk.Pixmap (Gdk.Screen.Default.RootWindow, sz, sz);Gdk.GC gc = new Gdk.GC (pmap);gc.RgbFgColor = new Gdk.Color (255, 255, 255);pmap.DrawRectangle (gc, true, 0, 0, sz, sz);gc.RgbFgColor = new Gdk.Color (0, 0, 0);pmap.DrawRectangle (gc, false, 0, 0, (sz - 1), (sz - 1));gc.SetLineAttributes (3, Gdk.LineStyle.Solid, Gdk.CapStyle.Round, Gdk.JoinStyle.Round);gc.RgbFgColor = new Gdk.Color (255, 0, 0);pmap.DrawLine (gc, (sz / 4), (sz / 4), ((sz - 1) - (sz / 4)), ((sz - 1) - (sz / 4)));pmap.DrawLine (gc, ((sz - 1) - (sz / 4)), (sz / 4), (sz / 4), ((sz - 1) - (sz / 4)));return Gdk.Pixbuf.FromDrawable (pmap, pmap.Colormap, 0, 0, 0, 0, sz, sz);}}"
ID:601	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.GtkCore2\libstetic\editor\Translatable.cs	34	"Console.WriteLine (""Error while loading pixbuf: "" + e)"						"catch (Exception e) {Console.WriteLine (""Error while loading pixbuf: "" + e);}"
ID:602	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.Refactoring\gtk-gui\generated.cs	28				"return Stetic.IconLoader.LoadIcon (widget, ""gtk-missing-image"", size);"		"Gdk.Pixmap pmap = new Gdk.Pixmap (Gdk.Screen.Default.RootWindow, sz, sz);"	"catch (System.Exception) {if ((name != ""gtk-missing-image"")) {return Stetic.IconLoader.LoadIcon (widget, ""gtk-missing-image"", size);} else {Gdk.Pixmap pmap = new Gdk.Pixmap (Gdk.Screen.Default.RootWindow, sz, sz);Gdk.GC gc = new Gdk.GC (pmap);gc.RgbFgColor = new Gdk.Color (255, 255, 255);pmap.DrawRectangle (gc, true, 0, 0, sz, sz);gc.RgbFgColor = new Gdk.Color (0, 0, 0);pmap.DrawRectangle (gc, false, 0, 0, (sz - 1), (sz - 1));gc.SetLineAttributes (3, Gdk.LineStyle.Solid, Gdk.CapStyle.Round, Gdk.JoinStyle.Round);gc.RgbFgColor = new Gdk.Color (255, 0, 0);pmap.DrawLine (gc, (sz / 4), (sz / 4), ((sz - 1) - (sz / 4)), ((sz - 1) - (sz / 4)));pmap.DrawLine (gc, ((sz - 1) - (sz / 4)), (sz / 4), (sz / 4), ((sz - 1) - (sz / 4)));return Gdk.Pixbuf.FromDrawable (pmap, pmap.Colormap, 0, 0, 0, 0, sz, sz);}}"
ID:603	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.SourceEditor2\MonoDevelop.SourceEditor\GotoLineNumberWidget.cs	172							catch (System.Exception) { }
ID:604	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.SourceEditor2\MonoDevelop.SourceEditor\GotoLineNumberWidget.cs	192						"this.entryLineNumber.ModifyBase (Gtk.StateType.Normal, errorColor);"	"catch (System.Exception) { this.entryLineNumber.ModifyBase (Gtk.StateType.Normal, errorColor);}"
ID:605	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.SourceEditor2\MonoDevelop.SourceEditor\MarkerOperationsHandler.cs	45						"MessageService.ShowError (GettextCatalog.GetString (""Could not open the url {0}"", urlMarker.Url));"	"catch (Exception) {MessageService.ShowError (GettextCatalog.GetString (""Could not open the url {0}"", urlMarker.Url));}"
ID:606	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.SourceEditor2\MonoDevelop.SourceEditor\SearchAndReplaceWidget.cs	648							catch (System.Exception) {}
ID:607	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.SourceEditor2\MonoDevelop.SourceEditor\SourceEditorDisplayBinding.cs	67	"LoggingService.LogError (""Can't create syntax mode directory"", e)"		success = false				"catch (Exception e) {success = false;LoggingService.LogError (""Can't create syntax mode directory"", e);}"
ID:608	..\data\MonoDevelop\monodevelop-4.3.3\main\src\addins\MonoDevelop.SourceEditor2\MonoDevelop.SourceEditor\SourceEditorOptions.cs	122	"LoggingService.LogError (""SourceEditorOptions error with property value for '"" + (args.Key ?? """") + ""'"", ex)"						"catch (Exception ex) {LoggingService.LogError (""SourceEditorOptions error with property value for '"" + (args.Key ?? """") + ""'"", ex);}"
