	FilePath	Line	Logged	Thrown	SetLogicFlag	Return	RecoverFlag	OtherOperation	CatchBlock
--------------------------------------------------------									
"Exception Type [System.TimeoutException]: NumCatchBlock: 3, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1301	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Analysis\Profiler\Tests\Profiler.Tests\Controller\UnmanagedCircularBufferTest.cs	67						"Assert.Fail(""The first two calls should work"");"	"catch (TimeoutException) {Assert.Fail(""The first two calls should work"");}"
ID:1302	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\UsageDataCollector\UsageDataCollector\UsageDataUploader.cs	159							catch (TimeoutException) {// ignore error (network connection trouble?)}
ID:1303	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\UsageDataCollector\UsageDataCollector\UsageDataUploader.cs	173							catch (TimeoutException) {// ignore error (network connection trouble?)}
									
									
--------------------------------------------------------									
"Exception Type [System.Threading.Tasks.TaskCanceledException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1304	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\BackendBindings\CSharpBinding\Project\Src\Refactoring\IssueManager.cs	268							catch (TaskCanceledException) {}
									
									
--------------------------------------------------------									
"Exception Type [ResourceReferenceKeyNotFoundException]: NumCatchBlock: 4, NumLogged: 0, NumThrown: 2, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1305	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\Data\ICSharpCode.Data.Core.UI\Helpers\VisualHelper.cs	152		"throw new Exception(""Control hat kein Template!"");"					"catch (ResourceReferenceKeyNotFoundException){throw new Exception(""Control hat kein Template!"");}"
ID:1306	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\Data\ICSharpCode.Data.Core.UI\Helpers\VisualHelper.cs	174				return defaultValue;			catch (ResourceReferenceKeyNotFoundException){return defaultValue;}
ID:1307	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\Data\ICSharpCode.Data.EDMDesigner.Core.UI\Helpers\VisualHelper.cs	149		"throw new Exception(""Control hat kein Template!"");"					"catch (ResourceReferenceKeyNotFoundException){throw new Exception(""Control hat kein Template!"");}"
ID:1308	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\Data\ICSharpCode.Data.EDMDesigner.Core.UI\Helpers\VisualHelper.cs	171				return defaultValue;			catch (ResourceReferenceKeyNotFoundException){return defaultValue;}
									
									
--------------------------------------------------------									
"Exception Type [System.ServiceModel.CommunicationException]: NumCatchBlock: 2, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1309	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\UsageDataCollector\UsageDataCollector\UsageDataUploader.cs	159							catch (CommunicationException) {// ignore error (maybe currently not connected to network)}
ID:1310	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\UsageDataCollector\UsageDataCollector\UsageDataUploader.cs	173							catch (CommunicationException) {// ignore error (maybe currently not connected to network)}
									
									
--------------------------------------------------------									
"Exception Type [ICSharpCode.UsageDataCollector.IncompatibleDatabaseException]: NumCatchBlock: 2, NumLogged: 2, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 2."									
ID:1311	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\UsageDataCollector\UsageDataCollector.AddIn\AnalyticsMonitor.cs	131	"LoggingService.Info(""AnalyticsMonitor: "" + ex.Message + "", removing old database"")"				"try {session = new UsageDataSessionWriter(dbFileName, () => (oldUserId ?? FindUserId()));} catch (IncompatibleDatabaseException ex2) {LoggingService.Warn(""AnalyticsMonitor: Could not upgrade database: "" + ex2.Message);}"	Guid? oldUserId = UsageDataSessionWriter.RetrieveUserId(dbFileName);	"catch (IncompatibleDatabaseException ex) {if (ex.ActualVersion < ex.ExpectedVersion) {LoggingService.Info(""AnalyticsMonitor: "" + ex.Message + "", removing old database"");Guid? oldUserId = UsageDataSessionWriter.RetrieveUserId(dbFileName);// upgrade database by deleting the old oneTryDeleteDatabase();try {session = new UsageDataSessionWriter(dbFileName, () => (oldUserId ?? FindUserId()));} catch (IncompatibleDatabaseException ex2) {LoggingService.Warn(""AnalyticsMonitor: Could not upgrade database: "" + ex2.Message);}} else {LoggingService.Warn(""AnalyticsMonitor: "" + ex.Message);}}"
ID:1312	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\UsageDataCollector\UsageDataCollector.AddIn\AnalyticsMonitor.cs	139	"LoggingService.Warn(""AnalyticsMonitor: Could not upgrade database: "" + ex2.Message)"						"catch (IncompatibleDatabaseException ex2) {LoggingService.Warn(""AnalyticsMonitor: Could not upgrade database: "" + ex2.Message);}"
									
									
--------------------------------------------------------									
"Exception Type [System.AccessViolationException]: NumCatchBlock: 1, NumLogged: 1, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 1."									
ID:1313	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\UsageDataCollector\UsageDataCollector.AddIn\AnalyticsMonitor.cs	207	"LoggingService.Warn(""AnalyticsMonitor: Could delete database: "" + ex.Message)"						"catch (AccessViolationException ex) {LoggingService.Warn(""AnalyticsMonitor: Could delete database: "" + ex.Message);}"
									
									
--------------------------------------------------------									
"Exception Type [SharpSvn.SvnException]: NumCatchBlock: 9, NumLogged: 0, NumThrown: 9, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1314	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\SvnClientWrapper.cs	240		throw new SvnClientException(ex);	TextStatus = StatusKind.None	return result;	switch (ex.SvnErrorCode) {case SvnErrorCode.SVN_ERR_WC_UPGRADE_REQUIRED:result = new Status { TextStatus = StatusKind.None };break;case SvnErrorCode.SVN_ERR_WC_NOT_WORKING_COPY:result = new Status { TextStatus = StatusKind.Unversioned };break;default:throw new SvnClientException(ex);}	result = new Status { TextStatus = StatusKind.None };	"catch (SvnException ex) {switch (ex.SvnErrorCode) {case SvnErrorCode.SVN_ERR_WC_UPGRADE_REQUIRED:result = new Status { TextStatus = StatusKind.None };break;case SvnErrorCode.SVN_ERR_WC_NOT_WORKING_COPY:result = new Status { TextStatus = StatusKind.Unversioned };break;default:throw new SvnClientException(ex);}statusCache.Add(filename, result);return result;}"
ID:1315	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\SvnClientWrapper.cs	295		throw new SvnClientException(ex);					catch (SvnException ex) {throw new SvnClientException(ex);}
ID:1316	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\SvnClientWrapper.cs	308		throw new SvnClientException(ex);					catch (SvnException ex) {throw new SvnClientException(ex);}
ID:1317	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\SvnClientWrapper.cs	325		throw new SvnClientException(ex);					catch (SvnException ex) {throw new SvnClientException(ex);}
ID:1318	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\SvnClientWrapper.cs	341		throw new SvnClientException(ex);					catch (SvnException ex) {throw new SvnClientException(ex);}
ID:1319	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\SvnClientWrapper.cs	358		throw new SvnClientException(ex);					catch (SvnException ex) {throw new SvnClientException(ex);}
ID:1320	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\SvnClientWrapper.cs	375		throw new SvnClientException(ex);					catch (SvnException ex) {throw new SvnClientException(ex);}
ID:1321	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\SvnClientWrapper.cs	392		throw new SvnClientException(ex);					catch (SvnException ex) {throw new SvnClientException(ex);}
ID:1322	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\SvnClientWrapper.cs	428		throw new SvnClientException(ex);					catch (SvnException ex) {throw new SvnClientException(ex);}
									
									
--------------------------------------------------------									
"Exception Type [SharpSvn.SvnOperationCanceledException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1323	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\SvnClientWrapper.cs	428							catch (SvnOperationCanceledException) {// allow cancel without exception}
									
									
--------------------------------------------------------									
"Exception Type [ICSharpCode.Svn.SvnClientException]: NumCatchBlock: 8, NumLogged: 2, NumThrown: 1, NumLoggedAndThrown: 0, NumLoggedNotThrown: 2."									
ID:1324	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\Commands\AutostartCommands.cs	83					MessageService.ShowError(ex.Message);		catch (SvnClientException ex) {MessageService.ShowError(ex.Message);}
ID:1325	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\Commands\AutostartCommands.cs	114					MessageService.ShowError(ex.Message);		catch (SvnClientException ex) {MessageService.ShowError(ex.Message);}
ID:1326	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\Commands\AutostartCommands.cs	218					MessageService.ShowError(ex.Message);		catch (SvnClientException ex) {MessageService.ShowError(ex.Message);}
ID:1327	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\Commands\AutostartCommands.cs	262	"LoggingService.Warn(""SVN Error"" + ex)"		e.Cancel = true		"try {client.Delete(new string[] { fullName }, true);} catch (SvnClientException ex2) {e.Cancel = true;MessageService.ShowError(ex2.Message);}"	MessageService.ShowError(ex.Message);	"catch (SvnClientException ex) {LoggingService.Warn(""SVN Error"" + ex);LoggingService.Warn(ex);if (ex.IsKnownError(KnownError.CannotDeleteFileWithLocalModifications) || ex.IsKnownError(KnownError.CannotDeleteFileNotUnderVersionControl)){if (MessageService.ShowCustomDialog(""${res:AddIns.Subversion.DeleteDirectory}"", StringParser.Parse(""${res:AddIns.Subversion.ErrorDelete}:\n"", new StringTagPair(""File"", fullName)) + ex.Message, 0, 1, ""${res:AddIns.Subversion.ForceDelete}"", ""${res:Global.CancelButtonText}"") == 0){try {client.Delete(new string[] { fullName }, true);} catch (SvnClientException ex2) {e.Cancel = true;MessageService.ShowError(ex2.Message);}} else {e.Cancel = true;}} else {e.Cancel = true;MessageService.ShowError(ex.Message);}}"
ID:1328	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\Commands\AutostartCommands.cs	278			e.Cancel = true		MessageService.ShowError(ex2.Message);		catch (SvnClientException ex2) {e.Cancel = true;MessageService.ShowError(ex2.Message);}
ID:1329	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\Commands\AutostartCommands.cs	250			e.Cancel = true		MessageService.ShowError(ex3.Message);		catch (SvnClientException ex3) {e.Cancel = true;MessageService.ShowError(ex3.Message);}
ID:1330	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\Gui\HistoryViewDisplayBinding\InfoPanel.cs	148		throw;			"if (ex.IsKnownError(KnownError.FileNotFound)) {// This can happen when the file was renamed/moved so it cannot be found// directly in the old revision. In that case, we do a full download of// all revisions (so the file can be found in the new revision and svn can// follow back its history).client.Log(new string[] { fileName }, Revision.FromNumber(1), // Revision start Revision.FromNumber(lastRevision), // Revision end int.MaxValue, // limit true, // bool discoverChangePath false, // bool strictNodeHistory ReceiveAllChangedPaths);} else {throw;}"	"client.Log(new string[] { fileName }, Revision.FromNumber(1), // Revision start Revision.FromNumber(lastRevision), // Revision end int.MaxValue, // limit true, // bool discoverChangePath false, // bool strictNodeHistory ReceiveAllChangedPaths);"	"catch (SvnClientException ex) {if (ex.IsKnownError(KnownError.FileNotFound)) {// This can happen when the file was renamed/moved so it cannot be found// directly in the old revision. In that case, we do a full download of// all revisions (so the file can be found in the new revision and svn can// follow back its history).client.Log(new string[] { fileName }, Revision.FromNumber(1), // Revision start Revision.FromNumber(lastRevision), // Revision end int.MaxValue, // limit true, // bool discoverChangePath false, // bool strictNodeHistory ReceiveAllChangedPaths);} else {throw;}}"
ID:1331	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\VersionControl\SubversionAddIn\Src\Gui\ProjectBrowserVisitor\OverlayIconManager.cs	207	LoggingService.Warn(ex)			return StatusKind.None;			catch (SvnClientException ex) {LoggingService.Warn(ex);return StatusKind.None;}
									
									
--------------------------------------------------------									
"Exception Type [ICSharpCode.AvalonEdit.Highlighting.HighlightingDefinitionInvalidException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 1, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1332	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\AvalonEdit\ICSharpCode.AvalonEdit\Highlighting\HighlightingManager.cs	235		"throw new InvalidOperationException(""The built-in highlighting '"" + name + ""' is invalid."", ex);"					"catch (HighlightingDefinitionInvalidException ex) {throw new InvalidOperationException(""The built-in highlighting '"" + name + ""' is invalid."", ex);}"
									
									
--------------------------------------------------------									
"Exception Type [IKVM.Reflection.MissingMemberException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1333	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\Libraries\NRefactory\ICSharpCode.NRefactory.IKVM\IkvmLoader.cs	773						blob = new byte[0];	catch (IKVM.Reflection.MissingMemberException) {blob = new byte[0];}
									
									
--------------------------------------------------------									
"Exception Type [ICSharpCode.Data.EDMDesigner.Core.UI.DisplayBinding.WizardCancelledException]: NumCatchBlock: 1, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1334	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\DisplayBindings\Data\ICSharpCode.Data.EDMDesigner.Core.UI\DisplayBinding\EDMDesignerDisplayBinding.cs	42				return null;			catch (WizardCancelledException) {return null;}
									
									
--------------------------------------------------------									
"Exception Type [System.Net.Sockets.SocketException]: NumCatchBlock: 1, NumLogged: 1, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 1."									
ID:1335	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\HelpViewer\Source\Core\HelpLibraryAgent.cs	73	"LoggingService.Debug(""HelpViewer: Port is available but not ready"")"			return true;			"catch (SocketException ex) {if (ex.ErrorCode == 10061) {LoggingService.Debug(""HelpViewer: Port is available but not ready"");return true;}LoggingService.Error(string.Format(""HelpViewer: {0}"", ex.ToString()));}"
									
									
--------------------------------------------------------									
"Exception Type [System.Configuration.ConfigurationErrorsException]: NumCatchBlock: 3, NumLogged: 0, NumThrown: 0, NumLoggedAndThrown: 0, NumLoggedNotThrown: 0."									
ID:1336	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\HelpViewer\Source\Helper\HelpClientWatcher.cs	84						Thread.Sleep(0x3e8);	"catch (ConfigurationErrorsException) {Thread.Sleep(0x3e8);config = ConfigurationManager.OpenMappedExeConfiguration(fm, ConfigurationUserLevel.None);}"
ID:1337	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\HelpViewer\Source\Helper\HelpClientWatcher.cs	100						Thread.Sleep(0x3e8);	"catch (ConfigurationErrorsException) {Thread.Sleep(0x3e8);config = ConfigurationManager.OpenMappedExeConfiguration(fm, ConfigurationUserLevel.None);}"
ID:1338	..\data\SharpDevelop\SharpDevelop-5.0-Beta2\src\AddIns\Misc\HelpViewer\Source\Helper\HelpClientWatcher.cs	139						Thread.Sleep(0x3e8);	"catch (ConfigurationErrorsException) {Thread.Sleep(0x3e8);config = ConfigurationManager.OpenMappedExeConfiguration(fm, ConfigurationUserLevel.None);}"
